"Sample_ID","Site_ID","Site_Name","Latitude","Longitude","Elevation","Type","Start_Date","Start_Time_Zone","Collection_Date","Collection_Time_Zone","Phase","Depth_meters","Sample_Comments","d2H","d18O","D17O","d2H_Analytical_SD","d18O_Analytical_SD","D17O_Analytical_SD","WI_Analysis_Source","Project_ID","Bout","Dex","BaseShift","SlopeShift","Residuals","BaseCurve","CH4","Instrument","d18O.off","d18O.off.pw","d2H.off","d2H.off.pw","d18O.oc","d2H.oc"
"20-196_WOOD1-2030-1","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.25,"no depth info given",-73.0025817927,-8.6356016704,NA,0.177294528067701,0.0109580404155215,NA,"SPATIAL",384,"WOOD1",-3.9177684295,-1.082425,-1.35800833333333,-0.0923083333333332,-2.93815833333333,-0.0489666666666667,"HIDS2046",0.07181862279475,0.741892503801404,-0.317316000425852,8.36233633627798,-8.70742029319475,-72.6852657922742
"20-196_WOOD1-2030-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.25,"no depth info given",-78.9329747182,-10.0639932456,NA,0.0951172862728536,0.0214067806004093,NA,"SPATIAL",384,"WOOD1",1.57897124660001,-0.0395500000000055,-0.0153500000000015,-0.0162499999999999,-0.72945,0.0240499999999999,"HIDS2046",0.172726325740232,0.741870575740882,-0.321246601602823,8.36238150772084,-10.2367195713402,-78.6117281165972
"20-196_WOOD1-2030-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.25,"no depth info given",-99.0780637568,-12.2214591115,NA,0.075250820157228,0.00875201939191778,NA,"SPATIAL",384,"WOOD1",-1.30639086480001,-0.159800000000004,-0.276249999999997,-0.0606999999999998,-2.1467,-0.14915,"HIDS2046",0.282100794050971,0.74170135290569,-0.31880288390841,8.36235341445201,-12.503559905551,-98.7592608728916
"20-196_WOOD1-3040-1","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.35,"no depth info given",-78.886029091,-10.1137251933,NA,0.0821956203982413,0.00166704563938785,NA,"SPATIAL",384,"WOOD1",2.02377245540001,-7.9393,-12.4431,-0.724,-18.0877,0.2223,"HIDS2046",-1.90487344661657,0.77401315322142,-0.483824579774998,8.3643203530458,-8.20885174668343,-78.402204511225
"20-196_WOOD1-3040-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.35,"no depth info given",-82.1017216096,-10.8663366566,NA,0.107571124851481,0.0206868847706372,NA,"SPATIAL",384,"WOOD1",4.82897164319999,-0.377049999999997,-0.642749999999999,-0.0404499999999999,-1.01745,0.06885,"HIDS2046",0.0525520579891916,0.741889860204443,-0.32382624407328,8.36241119733259,-10.9188887145892,-81.7778953655267
"20-196_WOOD1-3040-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.35,"no depth info given",-103.9107636484,-13.177762,NA,0.159241863651198,0.0201384440240672,NA,"SPATIAL",384,"WOOD1",1.51133235159999,-0.22829999999999,-0.392499999999998,-0.0562,-1.07495,0.0361,"HIDS2046",0.0540064462337174,0.741757945055018,-0.322057811633976,8.3623908403617,-13.2317684462337,-103.588705836766
"20-196_WOOD1-5060-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.55,"no depth info given; sample not listed on field sheet",-94.8902928265,-12.6270422183,NA,0.144793633135607,0.0337959164347108,NA,"SPATIAL",384,"WOOD1",6.1260449199,-0.705299999999994,-1.9981,-0.1505,-3.5547,-0.0142,"HIDS2046",-0.124243100258066,0.742598613733628,-0.319557050049978,8.36236208111831,-12.5027991180419,-94.57073577645
"20-196_WOOD1-6070-1","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.65,"no depth info given; sample not listed on field sheet",-73.8477128799,-9.7409717062,NA,0.117224025057459,0.00890229225102619,NA,"SPATIAL",384,"WOOD1",4.0800607697,-0.307550000000006,-0.626999999999999,-0.0327000000000002,-1.0327,-0.0543999999999999,"HIDS2046",0.232074453485731,0.741608888059833,-0.319219883785031,8.3623582061319,-9.97304615968573,-73.528492996115
"20-196_WOOD1-6070-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.65,"no depth info given; sample not listed on field sheet",-74.7538103725,-10.7113954229,NA,0.0341379251330256,0.011605706850449,NA,"SPATIAL",384,"WOOD1",10.9373530107,-1.1773,-1.7671,-0.1105,-3.4872,-0.0541999999999999,"HIDS2046",0.0316486006610368,0.742104284258069,-0.31559485354153,8.3623165817559,-10.743044023561,-74.4382155189585
"20-196_WOOD1-deep-1","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.95,"",-69.6843369509,-10.0895686782,NA,0.0896325024435754,0.0281696532127281,NA,"SPATIAL",384,"WOOD1",11.0322124747,-0.199550000000002,-0.576750000000001,-0.0221999999999998,-0.597449999999995,0.0696,"HIDS2046",0.098569870435748,0.742005819654731,-0.3235845556295,8.3624084142218,-10.1881385486357,-69.3607523952705
"20-196_WOOD1-deep-2","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.85,"",-76.0098090163,-10.5636307687,NA,0.114519745073241,0.0184404299805286,NA,"SPATIAL",384,"WOOD1",8.4992371333,-0.422799999999995,-0.414999999999999,-0.0324499999999999,-1.3282,-0.0291499999999999,"HIDS2046",0.200182076869136,0.741656817612635,-0.320513788380255,8.36237307994897,-10.7638128455691,-75.6892952279197
"20-196_WOOD1-deep-3","WOOD_tower","Chase Lake National Wildlife Refuge NEON",47.1282,-99.241334,591,"Soil","",NA,"2020-08-19 00:00:00",6,NA,0.65,"",-86.5987468137,-11.6535726335,NA,0.0490760848683143,0.0359853925609862,NA,"SPATIAL",384,"WOOD1",6.62983425429999,0.163699999999992,0.11665,-0.0089999999999999,0.017799999999994,0.000299999999999967,"HIDS2046",0.221967689615666,0.741832166899336,-0.321222843724984,8.36238123444778,-11.8755403231157,-86.277523969975
"20-202_CPER2-010-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.05,"no depth info given",-79.3955935174,-1.7445621264,NA,0.0208539036230942,0.0365652036703827,NA,"SPATIAL",384,"CPER2",-65.4390965062,0.233549999999994,0.16375,0.0136999999999996,0.262650000000001,-0.0531999999999999,"HIDS2046",0.349871620254699,0.741811518432716,-0.321736988802118,8.36238714901617,-2.0944337466547,-79.0738565285979
"20-202_CPER2-010-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.05,"no depth info given",-82.1661794161,-2.5917021026,NA,0.144855569007767,0.021230363712268,NA,"SPATIAL",384,"CPER2",-61.4325625953,0.445299999999989,-0.0390000000000015,-0.00255000000000027,0.217149999999997,0.0100500000000001,"HIDS2046",0.225667993392496,0.741915895559919,-0.32124794082616,8.36238152312524,-2.8173700959925,-81.8449314752738
"20-202_CPER2-010-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.05,"no depth info given",-75.2004358096,-0.6441827085,NA,0.0077114088250409,0.0150115800162428,NA,"SPATIAL",384,"CPER2",-70.0469741416,0.431799999999981,-0.385750000000002,0.00219999999999976,0.299150000000004,-0.0442,"HIDS2046",0.308208046433803,0.741751798159119,-0.320222642137956,8.36236973237651,-0.952390754933803,-74.880213167462
"20-202_CPER2-1020-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.15,"no depth info given",-95.2428630487,-8.0458984397,NA,0.122467309994743,0.029729431598342,NA,"SPATIAL",384,"CPER2",-30.8756755311,0.458549999999988,0.0177499999999995,-0.0160500000000003,-0.595849999999999,-0.0384500000000001,"HIDS2046",0.25351001229022,0.741667585905184,-0.321265019487424,8.36238171957309,-8.29940845199022,-94.9215980292126
"20-202_CPER2-1020-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.15,"no depth info given",-81.4911495733,-2.4077344354,NA,0.0639088311384022,0.0183589556153291,NA,"SPATIAL",384,"CPER2",-62.2292740901,0.280049999999989,-0.158000000000001,-0.00229999999999997,0.162150000000004,0.04305,"HIDS2046",0.183807327698771,0.742063196421091,-0.321624736815546,8.36238585758606,-2.59154176309877,-81.1695248364845
"20-202_CPER2-1020-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.15,"no depth info given",-70.6757449602,0.4881939786,NA,0.120962796169534,0.0215490823397635,NA,"SPATIAL",384,"CPER2",-74.581296789,0.317299999999989,-0.044000000000004,0.0219499999999999,0.535900000000005,-0.0519500000000002,"HIDS2046",0.369490298103651,0.741891196460025,-0.321090534690297,8.36237971262761,0.118703680496349,-70.3546544255097
"20-202_CPER2-2030-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.25,"no depth info given",-81.3849440249,-3.0118935606,NA,0.120798366506798,0.0176722229552843,NA,"SPATIAL",384,"CPER2",-57.2897955401,1.62379999999999,-0.2805,-0.0108000000000001,-0.260599999999997,-0.0347,"HIDS2046",0.260725546886205,0.741683915162397,-0.320652745476536,8.36237467782035,-3.2726191074862,-81.0642912794235
"20-202_CPER2-2030-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.25,"no depth info given",-92.817943664,-6.7004974711,NA,0.136112011743386,0.0554175713896463,NA,"SPATIAL",384,"CPER2",-39.2139638952,-2.67190000000005,0.0292499999999998,0.0303499999999999,1.02185,0.165,"Both",0.114240638762396,0.743363224540827,-0.320941199458161,8.3623779950814,-6.8147381098624,-92.4970024645418
"20-202_CPER2-2030-3","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.25,"no depth info given",-84.0277708358,-3.8628825577,NA,0.0642757556451608,0.0492538983678338,NA,"SPATIAL",384,"CPER2",-53.1247103742,1.19754999999999,-0.252000000000002,-0.0198,-0.498100000000001,-0.0877000000000003,"HIDS2046",0.306607199963016,0.741538078236989,-0.319925773372147,8.36236631946146,-4.16948975766302,-83.7078450624279
"20-202_CPER2-3040-1","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.35,"no depth info given",-89.3853485014,-6.1452917109,NA,0.13013176369975,0.0238104050862683,NA,"SPATIAL",384,"CPER2",-40.2230148142,-0.131700000000009,-0.40025,-0.03105,-0.0870999999999995,0.0825499999999999,"HIDS2046",0.0588184388680236,0.741991167337113,-0.323167128106669,8.36240360814206,-6.20411014976802,-89.0621813732933
"20-202_CPER2-3040-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.35,"no depth info given",-78.5339351953,-1.9170299497,NA,0.065370979319738,0.0109051749556056,NA,"SPATIAL",384,"CPER2",-63.1976955977,0.0832999999999942,-0.154000000000003,-0.00405000000000033,0.0944000000000003,-0.00795000000000012,"HIDS2046",0.245560057576242,0.741839388522281,-0.321152932827994,8.36238043032041,-2.16259000727624,-78.212782262472
"20-202_CPER2-deep-2","CPER_tower","Central Plains Experimental Range NEON",40.815536,-104.74559,1654,"Soil","",NA,"2020-09-03 00:00:00",6,NA,0.54,"0.40-0.67",-95.4178865811,-9.5456134403,NA,0.0545026702250082,0.0490243027258326,NA,"SPATIAL",384,"CPER2",-19.0529790587,-0.511950000000013,-0.714000000000002,-0.0588000000000002,-0.951099999999997,0.0990500000000001,"HIDS2046",-0.0338479808290917,0.741914559551729,-0.325382133407143,8.36242912111944,-9.51176545947091,-95.0925044476929
"20-203_HARV1-010-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.05,"",-42.4170839429,-5.0596921465,NA,0.190919017439906,0.0211824548978628,NA,"SPATIAL",384,"HARV1",-1.9395467709,-0.426549999999907,-0.0550999999999999,-0.00859999999999994,-0.724050000000005,-0.0741499999999999,"HIDS2052",0.320152872631779,0.741622726513468,-0.320984733254493,8.36237849576376,-5.37984501913178,-42.0960992096455
"20-203_HARV1-010-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.05,"",-52.7808458782,-6.6411890565,NA,0.24090546786981,0.0588774298966401,NA,"SPATIAL",384,"HARV1",0.348666573800003,-3.85179999999991,0.0359000000000003,-0.1081,-3.7998,-0.05965,"HIDS2052",0.0483872568402471,0.742154212471463,-0.321350780775222,8.36238270606801,-6.68957631334025,-52.4594950974248
"20-203_HARV1-010-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.05,"",-48.6551204343,-5.7648676526,NA,0.259270002978104,0.0399231468217639,NA,"SPATIAL",384,"HARV1",-2.53617921350001,0.0617000000002008,-0.21735,-0.0593499999999998,-1.20005,-0.1559,"HIDS2052",0.294044680154638,0.74169286256004,-0.319233047352592,8.36235835740712,-6.05891233275464,-48.3358873869474
"20-203_HARV1-1020-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.15,"",-67.5097085551,-10.0128240682,NA,0.0763183775006174,0.0223493491568898,NA,"SPATIAL",384,"HARV1",12.5928839905,1.3887000000002,0.1099,0.00615000000000032,-0.194299999999998,-0.0913999999999999,"HIDS2052",0.378290956587587,0.741615873831457,-0.321815367681892,8.36238805078384,-10.3911150247876,-67.1878931874181
"20-203_HARV1-1020-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.15,"",-52.6904928518,-6.5011161664,NA,0.201488327473186,0.0562300163329255,NA,"SPATIAL",384,"HARV1",-0.681563520600001,-1.08029999999985,0.00390000000000024,-0.0538500000000002,-1.88554999999999,-0.05815,"HIDS2052",0.183210182057428,0.74164993560469,-0.32123823193458,8.36238141144908,-6.68432634845743,-52.3692546198654
"20-203_HARV1-1020-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.15,"",-56.540639868,-6.9972369894,NA,0.0710550210941952,0.0174640841852946,NA,"SPATIAL",384,"HARV1",-0.562743952799998,-3.39930000000004,-0.17985,-0.16585,-6.6033,-0.0973999999999999,"HIDS2052",-0.0527488358566731,0.743348656070293,-0.320195176376432,8.36236941660052,-6.94448815354333,-56.2204446916236
"20-203_HARV1-2030-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.25,"",-54.8563786613,-7.5059251603,NA,0.0827098589075371,0.0241249462641111,NA,"SPATIAL",384,"HARV1",5.1910226211,-7.02529999999979,-0.0865999999999998,-0.18035,-6.89555,-0.00989999999999996,"HIDS2052",-0.198834780174543,0.743376565207944,-0.321174503831866,8.36238067843116,-7.30709038012546,-54.5352041574681
"20-203_HARV1-2030-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.25,"",-62.5978398626,-7.9503633045,NA,0.157112630613893,0.018114998481612,NA,"SPATIAL",384,"HARV1",1.0050665734,1.71895000000018,-0.01335,0.0139,0.510199999999998,-0.0319,"HIDS2052",0.320884818729759,0.741876395950893,-0.321199867219961,8.36238097016519,-8.27124812322976,-62.27663999538
"20-203_HARV1-2030-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.25,"",-54.6168128025,-6.6263059913,NA,0.310995237250657,0.0558095607138851,NA,"SPATIAL",384,"HARV1",-1.6063648721,0.36095000000023,0.0499000000000001,0.0149000000000004,0.155950000000004,-0.000399999999999956,"HIDS2052",0.284455610975221,0.742043160739534,-0.321226074143879,8.36238127160524,-6.91076160227522,-54.2955867283561
"20-203_HARV1-3040-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.35,"",-63.3716295948,-8.5590808356,NA,0.137212949774997,0.0283125795204634,NA,"SPATIAL",384,"HARV1",5.10101709,0.676950000000033,0.0314000000000001,-0.0105999999999997,-0.326549999999997,-0.1084,"HIDS2052",0.357885417626641,0.74152731698666,-0.321424984005716,8.36238355964382,-8.91696625322664,-63.0502046107943
"20-203_HARV1-3040-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.35,"",-66.1471215876,-8.251564134,NA,0.213723415100933,0.0254837832935111,NA,"SPATIAL",384,"HARV1",-0.134608515599993,0.801200000000108,0.0719000000000003,0.0519000000000003,1.19895,0.1206,"HIDS2052",0.222968358297833,0.743454015863968,-0.320715185350152,8.36237539585087,-8.47453249229783,-65.8264064022498
"20-203_HARV1-3040-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.35,"",-60.0189497012,-8.1530857297,NA,0.0864673263352631,0.0158113885759249,NA,"SPATIAL",384,"HARV1",5.20573613640001,-0.823799999999892,0.0161500000000001,-0.0418499999999997,-1.8253,-0.0244,"HIDS2052",0.170232292307749,0.741663665217664,-0.321248064858257,8.36238152455192,-8.32331802200775,-59.6977016363417
"20-203_HARV1-deep-1","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.5,"",-70.507074308,-9.7239709969,NA,0.183410660628346,0.0197613986285424,NA,"SPATIAL",384,"HARV1",7.2846936672,3.44970000000012,-0.0865999999999998,0.0426500000000001,1.62145,-0.00689999999999996,"HIDS2052",0.360658405093409,0.742346745360865,-0.321189775651153,8.36238085408984,-10.0846294019934,-70.1858845323489
"20-203_HARV1-deep-2","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.4,"",-57.0422508891,-7.2032549836,NA,0.144773629388041,0.0150466603283728,NA,"SPATIAL",384,"HARV1",0.583788979699996,1.70995000000016,0.12565,-0.0301,-1.29155,-0.12915,"HIDS2052",0.332953521716921,0.741486706507171,-0.322178813320785,8.36239223273046,-7.53620850531692,-56.7200720757792
"20-203_HARV1-deep-3","HARV_tower","Harvard Forest & Quabbin Watershed NEON",42.53691,-72.17265,348,"Soil","",NA,"2020-08-26 00:00:00",5,NA,0.5,"",-67.5398441164,-8.6667793959,NA,0.184784960952287,0.0744015896499566,NA,"SPATIAL",384,"HARV1",1.7943910508,9.09595000000013,-0.3861,-0.000350000000000072,-0.481300000000005,-0.0364,"HIDS2052",0.280260193328791,0.741635461666798,-0.32039876242466,8.36237175733847,-8.94703958922879,-67.2194453539753
"20-204_YELL1-010-1","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","",NA,"2020-08-30 00:00:00",6,NA,0.25,"deepest 0.20-0.30",-104.4182101468,-8.943298615,NA,0.239687258131318,0.0430779883434631,NA,"SPATIAL",384,"YELL1",-32.8718212268,0.385700000000043,-0.0505250000000002,-0.0128750000000002,-0.870399999999997,-0.00592500000000001,"HIDS2052",0.21971230924396,0.741781856423928,-0.321207303524634,8.36238105569948,-9.16301092424396,-104.097002843275
"20-204_YELL1-010-2","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","",NA,"2020-08-30 00:00:00",6,NA,0.15,"deepest 0.10-0.20",-88.411815381,-2.0080453786,NA,0.468931788377117,0.0592821576807035,NA,"SPATIAL",384,"YELL1",-72.3474523522,0.321699999999964,-0.11565,-0.0300000000000002,-0.748649999999998,-0.0323,"HIDS2052",0.209632242384365,0.741641646338702,-0.32100531729206,8.36237873250429,-2.21767762098437,-88.0908100637079
"20-204_YELL1-010-3","YELL_tower","Yellowstone National Park NEON",44.95348,-110.53914,2133,"Soil","",NA,"2020-08-30 00:00:00",6,NA,0.05,"no depth info given",-94.9601800677,-4.3385819402,NA,0.609240860951232,0.0341336391070641,NA,"SPATIAL",384,"YELL1",-60.2515245461,0.185449999999946,-0.23615,-0.0449999999999999,-0.858649999999997,-0.11955,"HIDS2052",0.283953500021731,0.741572350889927,-0.319565355350854,8.36236217657699,-4.62253544022173,-94.6406147123491
